Reachability,Admin Status,Device Name,IP Address,DNS Name,Device Type,Last Inventory Collection Status,Last Successful Collection Time,Software Version,Location,Creation Timestamp,Serial Number
REACHABLE,Managed,BDG-PAAA-EN1-C55A2,114.1.187.105,114.1.187.105,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:14:08 PM UTC",7.3.2,03SRN052 PACETMAJALAYA WEST JAVA,"January 24, 2022 1:47:02 PM UTC",FOC2544R1UH
REACHABLE,Managed,BDG-PAGN-EN1-C506Z,114.1.186.69,114.1.186.69,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.1,03SUB027_PAGON_TB,"April 28, 2021 10:39:12 PM UTC",FOC2502NNF2
REACHABLE,Managed,BDG-PALG-EN1-C506Z,114.1.187.211,114.1.187.211,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:20:35 PM UTC",7.3.2,03SRN092 PANGALENGAN WEST JAVA,"April 18, 2022 9:05:38 PM UTC",FOC2551N3XA
REACHABLE,Managed,BDG-PAN-EN1-C516Z,114.1.187.107,114.1.187.107,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:10:32 PM UTC",7.3.2,03SRN011 PANJADAKAN WEST JAVA,"October 8, 2021 3:10:34 AM UTC",FOC2529P6WZ
REACHABLE,Managed,BDG-PBLN-EN1-C506Z,114.1.187.249,114.1.187.249,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:06:39 PM UTC",7.3.1,03SRN116 PERUMBALEENDAH_CM WEST JAVA,"August 1, 2021 6:26:22 PM UTC",FOC2506NTGB
REACHABLE,Managed,BDG-PCBR-EN1-C506Z,114.1.187.173,114.1.187.173,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:16:44 PM UTC",7.3.2,03SRN115 PERUMCIBIRU_TB WEST JAVA,"February 17, 2022 8:07:47 PM UTC",FOC2553N1GF
REACHABLE,Managed,BDG-PCRY-EN1-C516Z,114.1.188.56,114.1.188.56,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:20:19 PM UTC",7.3.27,03SRN737 PACET_RAYA_SRN_BM WEST JAVA,"April 11, 2022 10:19:28 PM UTC",FOC2609NH8F
REACHABLE,Managed,BDG-PDAD-EN1-C506Z,114.1.187.155,114.1.187.155,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:15:47 PM UTC",7.3.2,03BDG127 PINDAD_PL WEST JAVA,"February 12, 2022 1:31:46 AM UTC",FOC2545N7YJ
REACHABLE,Managed,BDG-PDKV-EN1-C506Z,114.1.188.59,114.1.188.59,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:21:08 PM UTC",7.5.2,03SRN670 PUDIKAV_KEC_SRN_TB WEST JAVA,"May 10, 2022 2:01:08 AM UTC",FOC2551N429
REACHABLE,Managed,BDG-PDLC-EN1-C506Z,114.1.186.84,114.1.186.84,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:06:45 PM UTC",7.3.1,03SRN270 PADAULUN_CN BANDUNG WEST JAVA,"July 23, 2021 5:11:16 PM UTC",FOC2503PG2K
REACHABLE,Managed,BDG-PDLN-EN1-C506Z,114.1.186.53,114.1.186.53,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:04:35 PM UTC",7.3.1,03SRN571 PADAULUN_SRN_PL BANDUNG WEST JAVA,"June 21, 2021 2:43:04 AM UTC",FOC2502NNHQ
REACHABLE,Managed,BDG-PDLR-EN1-C506Z,114.1.188.58,114.1.188.58,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:21:08 PM UTC",7.5.2,03SRN373 PADALARANG_SRN_TB WEST JAVA,"May 10, 2022 1:58:24 AM UTC",FOC2551P4VJ
REACHABLE,Managed,BDG-PDSK-EN1-C516Z,114.1.188.92,114.1.188.92,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:15:38 PM UTC",7.3.27,03SRN570 PADASUKA_SRN_MT WEST JAVA,"February 10, 2022 12:48:26 PM UTC",FOC2612N22Q
REACHABLE,Managed,BDG-PDYC-EN1-C516Z,114.1.188.74,114.1.188.74,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:21:27 PM UTC",7.3.27,03SRN696 PEDEY_CIPASUNG_SRN_PL WEST JAVA,"April 26, 2022 10:35:44 AM UTC",FOC2613NSLW
REACHABLE,Managed,BDG-PGBT-EN1-C516Z,114.1.188.26,114.1.188.26,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:23:50 PM UTC",7.5.2,03BDG595 PASANGGRAHAN_BDG_TB BANDUNG WJRO,"June 2, 2022 11:46:41 AM UTC",FOC2615KZ9B
REACHABLE,Managed,BDG-PGDN-AN1-C5504,114.1.187.26,114.1.187.26,Cisco NCS 5504,Completed,"July 20, 2022 8:10:45 PM UTC",7.3.1,03SUB012 PAGADEN WEST JAVA,"September 14, 2021 9:53:18 PM UTC",FOX2447PKP9
REACHABLE,Managed,BDG-PGKR-EN1-C516Z,114.1.188.197,114.1.188.197,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:24:45 PM UTC",7.5.2,104994 PUNGKUR1_PL WEST JAVA,"July 4, 2022 7:20:06 AM UTC",FOC2614K9VB
REACHABLE,Managed,BDG-PGRN-EN1-C506Z,114.1.186.72,114.1.186.72,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.2,03SMD PANGAROAN_SMD SUMEDANG CENTRAL JAVA,"May 2, 2021 6:48:59 PM UTC",FOC2503PG3K
REACHABLE,Managed,BDG-PION-EN1-C506Z,114.1.188.185,114.1.188.185,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:25:28 PM UTC",7.5.2,102430 PIONIRJAYA_ST WEST JAVA,"July 16, 2022 8:30:34 PM UTC",FOC2542NBM9
REACHABLE,Managed,BDG-PJGL-EN1-C506Z,114.1.188.110,114.1.188.110,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:19:35 PM UTC",7.3.2,03SRN606 PENJAGALAN_SRN_GH WEST JAVA,"March 25, 2022 6:37:07 PM UTC",FOC2551P4UB
REACHABLE,Managed,BDG-PKHJ-EN1-C516Z,114.1.186.61,114.1.186.61,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:08:10 PM UTC",7.3.1,03SRN768 PAKUHAJI_SRN WEST JAVA,"August 26, 2021 5:00:28 PM UTC",FOC2528NJ2G
REACHABLE,Managed,BDG-PKLI-EN1-C506Z,114.1.187.225,114.1.187.225,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:24:37 PM UTC",7.5.2,03BDG079 PASIR_KALIKI WEST JAVA,"June 30, 2022 9:59:00 AM UTC",FOC2544N6PW
REACHABLE,Managed,BDG-PKLK-EN1-C506Z,114.1.186.195,114.1.186.195,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:04:27 PM UTC",7.3.1,03BDG599 PASIRKALIKI_BDG_CM WEST JAVA,"June 12, 2021 9:29:18 PM UTC",FOC2515NZ2Z
REACHABLE,Managed,BDG-PLDH-EN1-C506Z,114.1.186.40,114.1.186.40,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.2,03BDG603 PELINDUNGHWN_BDG_CM WEST JAVA,"April 3, 2021 8:04:25 PM UTC",FOC2503PGD7
REACHABLE,Managed,BDG-PLDS-EN1-C506Z,114.1.187.96,114.1.187.96,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:08:36 PM UTC",7.3.1,03SRN376 PALEDANG_SRN WEST JAVA,"September 12, 2021 12:22:47 AM UTC",FOC2532N3W9
REACHABLE,Managed,BDG-PLSG-EN1-C506Z,114.1.187.141,114.1.187.141,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:18:55 PM UTC",7.3.2,03SRN124 POLRES_SOREANG WEST JAVA,"March 1, 2022 8:28:04 PM UTC",FOC2551N400
REACHABLE,Managed,BDG-PLSR-EN1-C506Z,114.1.187.174,114.1.187.174,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:17:39 PM UTC",7.3.2,03BDG071 PALASARI_RAYA WEST JAVA,"February 22, 2022 4:00:05 AM UTC",FOC2551P4VS
REACHABLE,Managed,BDG-PLYU-EN1-C506Z,114.1.187.151,114.1.187.151,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:18:49 PM UTC",7.3.2,03BDG060 PASIR_LUYU WEST JAVA,"March 1, 2022 8:18:05 PM UTC",FOC2545N7M4
REACHABLE,Managed,BDG-PMBR-EN1-C506Z,114.1.188.39,114.1.188.39,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:24:22 PM UTC",7.5.2,03CMI086 PERMANA_BAR_CMI_TB BANDUNG WJRO,"June 20, 2022 4:47:11 PM UTC",FOC2551P4ZQ
REACHABLE,Managed,BDG-PNDA-EN1-C506Z,114.1.186.13,114.1.186.13,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:06:36 PM UTC",7.3.2,03CJR222 ALAMENDAH_SRN_GH WEST JAVA,"August 5, 2021 8:00:16 PM UTC",FOC2522NGEU
REACHABLE,Managed,BDG-PNDN-EN1-C506Z,114.1.186.12,114.1.186.12,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:06:36 PM UTC",7.3.2,03SUK435 PANUNDAAN_SRN_IB WEST JAVA,"August 5, 2021 7:59:07 PM UTC",FOC2522NGDB
REACHABLE,Managed,BDG-PNGL-EN1-C516Z,114.1.188.121,114.1.188.121,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:24:37 PM UTC",7.3.27,03SRN577 PANGALENGAN_SRN_PL WEST JAVA,"June 13, 2022 7:18:14 AM UTC",FOC2612NR0K
REACHABLE,Managed,BDG-PNJG-EN1-C516Z,114.1.186.236,114.1.186.236,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:10:05 PM UTC",7.3.1,03SMD169_PASIRNANJUNG_SMD_TB BANDUNG WEST JAVA,"October 6, 2021 2:33:57 AM UTC",FOC2536N3UA
REACHABLE,Managed,BDG-PNJN-EN1-C506Z,114.1.186.41,114.1.186.41,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.2,03BDG594_PANJUNAN_BDG_ST,"May 9, 2021 2:07:29 AM UTC",FOC2503PGAN
REACHABLE,Managed,BDG-PNJO-EN1-C506Z,114.1.186.29,114.1.186.29,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.1,03SRN576_PANENJOAN_SRN_PL,"March 19, 2021 2:25:27 AM UTC",FOC2503PG25
REACHABLE,Managed,BDG-PNKR-EN1-C506Z,114.1.187.167,114.1.187.167,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:16:20 PM UTC",7.3.2,03BDG093 PUNGKUR WEST JAVA,"February 17, 2022 7:30:49 PM UTC",FOC2553N1EM
REACHABLE,Managed,BDG-PNRM-EN1-C516Z,114.1.188.188,114.1.188.188,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:24:43 PM UTC",7.5.2,102985 PANORAMA_BDG_MT WEST JAVA,"July 3, 2022 4:53:38 PM UTC",FOC2614K9BB
REACHABLE,Managed,BDG-PNYI-EN1-C506Z,114.1.187.172,114.1.187.172,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:16:41 PM UTC",7.3.2,03SRN045 PANYILEUKAN WEST JAVA,"February 17, 2022 7:50:12 PM UTC",FOC2551P4ZG
REACHABLE,Managed,BDG-POJO-EN1-C516Z,114.1.186.169,114.1.186.169,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:08:19 PM UTC",7.3.1,03SRN736 PUTRAOJO SUKABUMI WEST JAVA,"August 27, 2021 3:03:55 PM UTC",FOC2528NHTZ
REACHABLE,Managed,BDG-POMS-EN1-C506Z,114.1.186.187,114.1.186.187,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:06:28 PM UTC",7.3.1,03SMD015 POM_SUMEDANG CENTRAL JAVA,"July 18, 2021 7:30:38 PM UTC",FOC2522NGGD
REACHABLE,Managed,BDG-PPTM-EN1-C506Z,114.1.187.251,114.1.187.251,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:13:59 PM UTC",7.3.2,03SUB089 PRAPATAN_MT WEST JAVA,"January 27, 2022 3:52:18 AM UTC",FOC2542NBPG
REACHABLE,Managed,BDG-PRKN-AN1-C5508,114.1.187.4,114.1.187.4,Cisco NCS 5508,Completed,"July 20, 2022 8:16:34 PM UTC",7.3.2,03BDG069 BDG-PRKN-AN1-C5508 PRKN_SAAT,"August 10, 2021 4:07:53 AM UTC",FGE24436N19
REACHABLE,Managed,BDG-PRKP-EN1-C506Z,114.1.188.84,114.1.188.84,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:21:29 PM UTC",7.5.2,03SRN085 PARAKAN_KOPO WEST JAVA,"May 10, 2022 3:32:09 AM UTC",FOC2551N3XQ
REACHABLE,Managed,BDG-PSAG-EN1-C516Z,114.1.188.48,114.1.188.48,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:22:49 PM UTC",7.5.2,03SRN364 PASIRANGIN_TB WEST JAVA,"May 18, 2022 3:26:33 AM UTC",FOC2614K9R4
REACHABLE,Managed,BDG-PSAS-EN1-C506Z,114.1.188.37,114.1.188.37,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:21:04 PM UTC",7.5.2,03SRN688 PASIRASTANA_SRN_TB WEST JAVA,"May 10, 2022 1:55:39 AM UTC",FOC2551N3Y8
REACHABLE,Managed,BDG-PSJB-EN1-C516Z,114.1.48.20,114.1.48.20,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:09:18 PM UTC",7.5.2,03SRN053 PASIR_JAMBU WEST JAVA,"September 29, 2021 12:36:03 PM UTC",FOC2529NMWG
REACHABLE,Managed,BDG-PSJM-EN1-C516Z,114.1.188.86,114.1.188.86,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:21:08 PM UTC",7.3.27,03SRN594 PASIRJAMBU_SRN_GH WEST JAVA,"April 25, 2022 8:11:06 PM UTC",FOC2612NQXS
REACHABLE,Managed,BDG-PSKH-EN1-C506Z,114.1.186.246,114.1.186.246,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:08:55 PM UTC",7.3.1,03SRN774 PKMSANGKANHURIP_SRN BANDUNG WEST JAVA  ,"September 17, 2021 1:14:26 PM UTC",FOC2532N3XH
UNREACHABLE,Maintenance,BDG-PSLG-EN1-C516Z,114.1.188.9,114.1.188.9,Generic Cisco Device,In Service Maintenance,"April 19, 2022 8:19:19 PM UTC",7.3.2,03SRN180 PASIRLANGU WEST JAVA,"March 22, 2022 2:26:38 AM UTC",FOC2612NR00
REACHABLE,Managed,BDG-PSLY-EN1-C516Z,114.1.186.150,114.1.186.150,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:02:48 PM UTC",7.3.1,03BDG237 PASEH_MAJALAYA WEAST JAVA,"April 22, 2021 12:30:09 PM UTC",FOC2506P4QV
REACHABLE,Managed,BDG-PSML-EN1-C516Z,114.1.188.118,114.1.188.118,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:19:26 PM UTC",7.3.27,03SRN723 PASIRMALANG_SRN_TB WEST JAVA,"March 8, 2022 4:46:03 PM UTC",FOC2613NSNQ
REACHABLE,Managed,BDG-PSNG-EN1-C516Z,114.1.187.83,114.1.187.83,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:05:30 PM UTC",7.3.1,03SUB021 PUSAKANAGARA WEST JAVA,"July 18, 2021 8:33:51 PM UTC",FOC2524NTXU
REACHABLE,Managed,BDG-PSPA-EN1-C506Z,114.1.188.36,114.1.188.36,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:24:48 PM UTC",7.5.2,03SRN299 PUSPAREGENCY_PL BANDUNG WJRO,"July 5, 2022 12:03:38 PM UTC",FOC2551N405
REACHABLE,Managed,BDG-PSRJ-EN1-C516Z,114.1.188.88,114.1.188.88,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:17:19 PM UTC",7.3.27,03SRN240 SRG_PSRJAMBU_MT WEST JAVA,"February 21, 2022 3:46:01 AM UTC",FOC2612NQYW
REACHABLE,Managed,BDG-PSRL-EN1-C506Z,114.1.188.30,114.1.188.30,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:24:07 PM UTC",7.5.2,03SRN039 PASIR_LAYUNG BANDUNG WJRO,"June 14, 2022 7:18:47 PM UTC",FOC2544NDYD
REACHABLE,Managed,BDG-PSRT-EN1-C506Z,114.1.186.71,114.1.186.71,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:04:41 PM UTC",7.3.1,03SUB177 PUSAKARATU_SUB BANDUNG WEST JAVA,"June 8, 2021 3:30:10 AM UTC",FOC2503PG4J
REACHABLE,Managed,BDG-PSTR-EN1-C506Z,114.1.186.85,114.1.186.85,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:12:09 PM UTC",7.3.2,03BDG659_PASTEUR_BDG BANDUNG WEST JAVA,"November 20, 2021 10:53:54 AM UTC",FOC2522P2KR
REACHABLE,Managed,BDG-PSWG-EN1-C516Z,114.1.188.21,114.1.188.21,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:23:15 PM UTC",7.5.2,03BDG596 PASIR_WANGI_BDG_GH BANDUNG WJRO,"May 25, 2022 1:26:37 AM UTC",FOC2612NR1V
REACHABLE,Managed,BDG-PTCI-EN1-C506Z,114.1.188.3,114.1.188.3,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:17:47 PM UTC",7.3.2,03CMI079_POLTEK_TEDC_CMI_IB BANDUNG WEST JAVA,"February 24, 2022 6:13:46 PM UTC",FOC2551P4YU
REACHABLE,Managed,BDG-PTIG-EN1-C506Z,114.1.187.176,114.1.187.176,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:17:33 PM UTC",7.3.2,03SRN136 PERTIGAAN_CIBIRU_PL WEST JAVA,"February 22, 2022 4:02:39 AM UTC",FOC2551P4WQ
REACHABLE,Managed,BDG-PVJV-EN1-C506Z,114.1.187.116,114.1.187.116,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:13:21 PM UTC",7.3.2,03BDG204 PARISVANJAVA WEST JAVA,"January 10, 2022 4:01:21 AM UTC",FOC2542NRLM
REACHABLE,Managed,BDG-PWDD-EN1-C506Z,114.1.186.222,114.1.186.222,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:11:24 PM UTC",7.3.1,03SUB181 PURWADADI_SUB BANDUNG WEST JAVA ,"October 26, 2021 5:36:07 PM UTC",FOC2533N4L3
REACHABLE,Managed,BDG-PYDP-EN1-C516Z,114.1.186.227,114.1.186.227,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:10:50 PM UTC",7.3.1,03SRN784 PANYADAP_SRN WEST JAVA,"October 15, 2021 5:39:16 PM UTC",FOC2536N3UH
REACHABLE,Managed,BDG-RAAI-EN1-C55A2,114.1.186.148,114.1.186.148,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:02:14 PM UTC",7.3.2,03SRN066 RANCABALI BANDUNG WEST JAVA,"May 6, 2021 11:43:48 AM UTC",FOC2503R00M
REACHABLE,Managed,BDG-RBLA-EN1-C506Z,114.1.187.160,114.1.187.160,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:14:44 PM UTC",7.3.2,03BDG103 RANCABOLANG WEST JAVA,"February 8, 2022 10:46:54 AM UTC",FOC2545N7Y3
REACHABLE,Managed,BDG-RCBG-EN1-C516Z,114.1.186.82,114.1.186.82,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:03:13 PM UTC",7.3.1,03SRN178 RANCABUNGUR,"April 17, 2021 6:34:50 PM UTC",FOC2506P4NN
REACHABLE,Managed,BDG-RCHG-EN1-C516Z,114.1.186.233,114.1.186.233,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:11:22 PM UTC",7.3.1,03SRN779_RANCAKIHIANG_SRN BANDUNG WEST JAVA,"October 24, 2021 9:39:22 AM UTC",FOC2536N3RU
REACHABLE,Managed,BDG-RCKK-EN1-C516Z,114.1.186.234,114.1.186.234,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:10:11 PM UTC",7.3.1,03SRN006_RANCAEKEK SUMEDANG WEST JAVA,"October 5, 2021 5:03:28 PM UTC",FOC2535N9BY
REACHABLE,Managed,BDG-RCKL-EN1-C516Z,114.1.186.232,114.1.186.232,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:11:52 PM UTC",7.3.2,03SRN558 RANCAEKEKKLN_SRN_IB WEST JAVA,"November 8, 2021 1:15:56 PM UTC",FOC2535N98D
REACHABLE,Managed,BDG-RCKW-EN1-C55A2,114.1.187.84,114.1.187.84,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:04:52 PM UTC",7.3.1,03SRN098 RANCAEKEK_WETAN WEST JAVA,"June 21, 2021 4:40:26 PM UTC",FOC2502R0S8
REACHABLE,Managed,BDG-RCPG-EN1-C516Z,114.1.188.62,114.1.188.62,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:22:15 PM UTC",7.5.2,03SRN188 RANCAPANGGUNG WEST JAVA,"May 15, 2022 6:35:44 PM UTC",FOC2615KZ7J
REACHABLE,Managed,BDG-RCPS-EN1-C506Z,114.1.187.98,114.1.187.98,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:08:41 PM UTC",7.3.1,03SRN158 RANCASIAT_PS WEST JAVA,"September 12, 2021 3:40:44 PM UTC",FOC2532N3VV
REACHABLE,Managed,BDG-RCSR-EN1-C506Z,114.1.186.32,114.1.186.32,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.2,03BDG588_RANCASARI_BDG_PL,"March 19, 2021 2:43:33 AM UTC",FOC2502NNGR
REACHABLE,Managed,BDG-RDAK-EN1-C55A2,114.1.187.135,114.1.187.135,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 8:20:44 PM UTC",7.3.2,03SRN072 RD_CLKA_NAGREK WEST JAVA,"April 21, 2022 7:21:23 AM UTC",FOC2610R19S
REACHABLE,Managed,BDG-RDST-EN1-C506Z,114.1.187.180,114.1.187.180,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:16:07 PM UTC",7.3.2,03BDG465 RANDUSARI_ST WEST JAVA,"February 12, 2022 6:31:35 PM UTC",FOC2553N1C0
REACHABLE,Managed,BDG-RDUS-EN1-C506Z,114.1.187.178,114.1.187.178,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:16:24 PM UTC",7.3.2,03BDG028 RANDUSARI WEST JAVA,"February 12, 2022 6:29:07 PM UTC",FOC2551P4Z2
REACHABLE,Managed,BDG-REGL-EN1-C516Z,114.1.188.196,114.1.188.196,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:24:55 PM UTC",7.5.2,103820 REGOL_PL WEST JAVA,"July 4, 2022 11:33:29 AM UTC",FOC2615KZAT
REACHABLE,Managed,BDG-RGLW-EN1-C516Z,114.1.186.242,114.1.186.242,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:10:13 PM UTC",7.3.1,03SMD149_REGOL_WETAN_SMD_TB SUMEDANG WEST JAVA,"October 2, 2021 11:56:41 AM UTC",FOC2536N3TP
REACHABLE,Managed,BDG-RGSP-EN1-C516Z,114.1.186.74,114.1.186.74,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:03:17 PM UTC",7.3.1,03BDG477 RENGGAS_PL BANDUNG WEST JAVA,"April 15, 2021 6:24:04 PM UTC",FOC2507NDCF
REACHABLE,Managed,BDG-RGW-EN1-C516Z,114.1.187.104,114.1.187.104,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:10:02 PM UTC",7.3.1,03SUB018 RANGGAWULUNG WEST JAVA,"October 4, 2021 7:50:34 PM UTC",FOC2529NMY2
REACHABLE,Managed,BDG-RHRJ-EN1-C516Z,114.1.188.14,114.1.188.14,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:16:52 PM UTC",7.3.27,03SMD179 RAHARJA_SMD_CM WEST JAVA,"February 18, 2022 6:36:16 AM UTC",FOC2612NR2H
REACHABLE,Managed,BDG-RJMD-EN1-C516Z,114.1.186.63,114.1.186.63,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:03:14 PM UTC",7.3.2,03SRN073 - PSR_RAJAMANDALA,"April 22, 2021 8:30:05 AM UTC",FOC2506P4M5
REACHABLE,Managed,BDG-RJWL-EN1-C516Z,114.1.186.135,114.1.186.135,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 8:03:17 PM UTC",7.3.1,14DMK016 PENGAPON_EB CENTRAL JAVA,"May 9, 2021 3:21:24 AM UTC",FOC2506P4SQ
REACHABLE,Managed,BDG-RKST-EN1-C506Z,114.1.188.114,114.1.188.114,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:19:31 PM UTC",7.3.2,03SRN561 RANCAKASIAT_SRN_PL BANDUNG WEST JAVA,"March 15, 2022 12:29:09 PM UTC",FOC2551N41T
REACHABLE,Managed,BDG-RLWI-EN1-C506Z,114.1.186.52,114.1.186.52,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:02:02 PM UTC",7.3.1,03SRN534 - JL.RYLASWI_SRN_PL - BANDUNG - WEST JAVA,"March 31, 2021 10:19:54 PM UTC",FOC2503PG5A
REACHABLE,Managed,BDG-RMLY-EN1-C506Z,114.1.188.115,114.1.188.115,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 8:18:16 PM UTC",7.3.2,03SRN733_RANCAMULYA_SRN BANDUNG WEST JAVA,"February 26, 2022 12:19:56 PM UTC",FOC2551P4WT
REACHABLE,Managed,BDG-RPGU-EN1-C516Z,114.1.188.73,114.1.188.73,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 8:23:32 PM UTC",7.5.2,03SRN278 RANCAPANGGUNG_TB WEST JAVA,"May 25, 2022 8:43:45 AM UTC",FOC2615KZKX
